Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Measured Infeed;Scheduled Import;Scheduled Export
2024-01-01T00:00;2024-01-01T00:15;1;MWh;1641.501;229.2;-546
2024-01-01T00:15;2024-01-01T00:30;2;MWh;1617.169;216.525;-555.675
2024-01-01T00:30;2024-01-01T00:45;3;MWh;1623.254;216.225;-563.4
2024-01-01T00:45;2024-01-01T01:00;4;MWh;1633.918;219.925;-549.475
2024-01-01T01:00;2024-01-01T01:15;5;MWh;1636.615;179.4;-514.525
2024-01-01T01:15;2024-01-01T01:30;6;MWh;1618.196;180.7;-515.825
2024-01-01T01:30;2024-01-01T01:45;7;MWh;1604.937;163.65;-527.75
2024-01-01T01:45;2024-01-01T02:00;8;MWh;1570.634;167.325;-517.55
2024-01-01T02:00;2024-01-01T02:15;9;MWh;1638.727;249.175;-519.45
2024-01-01T02:15;2024-01-01T02:30;10;MWh;1622.994;252.85;-523.125
2024-01-01T02:30;2024-01-01T02:45;11;MWh;1630.668;252.1;-522.375
2024-01-01T02:45;2024-01-01T03:00;12;MWh;1616.485;252.625;-522.9
2024-01-01T03:00;2024-01-01T03:15;13;MWh;1587.695;269.475;-546.85
2024-01-01T03:15;2024-01-01T03:30;14;MWh;1567.637;270.625;-546.3
2024-01-01T03:30;2024-01-01T03:45;15;MWh;1609.501;272.825;-541.5
2024-01-01T03:45;2024-01-01T04:00;16;MWh;1590.249;272.825;-541.5
2024-01-01T04:00;2024-01-01T04:15;17;MWh;1588.302;326.225;-622.025
2024-01-01T04:15;2024-01-01T04:30;18;MWh;1552.175;326.225;-622.025
2024-01-01T04:30;2024-01-01T04:45;19;MWh;1556.95;326.225;-622.025
2024-01-01T04:45;2024-01-01T05:00;20;MWh;1549.529;326.225;-625.325
2024-01-01T05:00;2024-01-01T05:15;21;MWh;1554.583;324.7;-614.15
2024-01-01T05:15;2024-01-01T05:30;22;MWh;1586.903;343.6;-611.575
2024-01-01T05:30;2024-01-01T05:45;23;MWh;1601.764;352.4;-606.75
2024-01-01T05:45;2024-01-01T06:00;24;MWh;1612.57;368.275;-598.775
2024-01-01T06:00;2024-01-01T06:15;25;MWh;1635.184;588.925;-765.675
2024-01-01T06:15;2024-01-01T06:30;26;MWh;1631.187;604.15;-772.175
2024-01-01T06:30;2024-01-01T06:45;27;MWh;1626.558;604.15;-767.7
2024-01-01T06:45;2024-01-01T07:00;28;MWh;1618.462;604.15;-775.125
2024-01-01T07:00;2024-01-01T07:15;29;MWh;1643.116;464.75;-577.675
2024-01-01T07:15;2024-01-01T07:30;30;MWh;1646.941;465.55;-584.3
2024-01-01T07:30;2024-01-01T07:45;31;MWh;1715.052;465.55;-575.775
2024-01-01T07:45;2024-01-01T08:00;32;MWh;1717.167;465.55;-570.825
2024-01-01T08:00;2024-01-01T08:15;33;MWh;1722.514;410.625;-479.575
2024-01-01T08:15;2024-01-01T08:30;34;MWh;1809.51;412.425;-422.475
2024-01-01T08:30;2024-01-01T08:45;35;MWh;1842.502;427.9;-406.15
2024-01-01T08:45;2024-01-01T09:00;36;MWh;1859.477;432.275;-412.075
2024-01-01T09:00;2024-01-01T09:15;37;MWh;1875.389;487.425;-441.125
2024-01-01T09:15;2024-01-01T09:30;38;MWh;1842.842;469.45;-438.8
2024-01-01T09:30;2024-01-01T09:45;39;MWh;1846.206;480.525;-450.075
2024-01-01T09:45;2024-01-01T10:00;40;MWh;1890.371;490.325;-471.35
2024-01-01T10:00;2024-01-01T10:15;41;MWh;1882.106;576.325;-577.125
2024-01-01T10:15;2024-01-01T10:30;42;MWh;1858.761;567.925;-614.425
2024-01-01T10:30;2024-01-01T10:45;43;MWh;1840.313;566.9;-628.95
2024-01-01T10:45;2024-01-01T11:00;44;MWh;1816.697;566.625;-643
2024-01-01T11:00;2024-01-01T11:15;45;MWh;1796.404;551.825;-650.05
2024-01-01T11:15;2024-01-01T11:30;46;MWh;1748.743;547.475;-688.75
2024-01-01T11:30;2024-01-01T11:45;47;MWh;1748.466;544.8;-705.25
2024-01-01T11:45;2024-01-01T12:00;48;MWh;1701.697;543.625;-725.625
2024-01-01T12:00;2024-01-01T12:15;49;MWh;1681.459;498.45;-693.725
2024-01-01T12:15;2024-01-01T12:30;50;MWh;1680.42;496.25;-718.125
2024-01-01T12:30;2024-01-01T12:45;51;MWh;1667.166;496.25;-736.55
2024-01-01T12:45;2024-01-01T13:00;52;MWh;1692.511;496.25;-754.025
2024-01-01T13:00;2024-01-01T13:15;53;MWh;1675.692;536.55;-765.95
2024-01-01T13:15;2024-01-01T13:30;54;MWh;1661.582;536.425;-769.55
2024-01-01T13:30;2024-01-01T13:45;55;MWh;1732.037;525.5;-730.575
2024-01-01T13:45;2024-01-01T14:00;56;MWh;1709.261;529.475;-716.65
2024-01-01T14:00;2024-01-01T14:15;57;MWh;1722.564;672.15;-762.375
2024-01-01T14:15;2024-01-01T14:30;58;MWh;1754.499;664.975;-735.175
2024-01-01T14:30;2024-01-01T14:45;59;MWh;1785.84;663.025;-685.15
2024-01-01T14:45;2024-01-01T15:00;60;MWh;1871.906;679.25;-651.025
2024-01-01T15:00;2024-01-01T15:15;61;MWh;1967.28;921.975;-803.6
2024-01-01T15:15;2024-01-01T15:30;62;MWh;2051.169;921.975;-761.8
2024-01-01T15:30;2024-01-01T15:45;63;MWh;2110.151;933.9;-663.95
2024-01-01T15:45;2024-01-01T16:00;64;MWh;2130.327;956.475;-654.325
2024-01-01T16:00;2024-01-01T16:15;65;MWh;2141.354;942.625;-534.45
2024-01-01T16:15;2024-01-01T16:30;66;MWh;2241.304;942.45;-439.325
2024-01-01T16:30;2024-01-01T16:45;67;MWh;2242.56;946.025;-374.525
2024-01-01T16:45;2024-01-01T17:00;68;MWh;2294.118;943.7;-372.2
2024-01-01T17:00;2024-01-01T17:15;69;MWh;2259.226;679.275;-193.2
2024-01-01T17:15;2024-01-01T17:30;70;MWh;2301.913;679.775;-143.4
2024-01-01T17:30;2024-01-01T17:45;71;MWh;2331.76;679.275;-142.825
2024-01-01T17:45;2024-01-01T18:00;72;MWh;2330.026;679.275;-142.825
2024-01-01T18:00;2024-01-01T18:15;73;MWh;2406.378;1022.175;-327.4
2024-01-01T18:15;2024-01-01T18:30;74;MWh;2406.39;1022.175;-327.475
2024-01-01T18:30;2024-01-01T18:45;75;MWh;2391.622;1022.2;-327.65
2024-01-01T18:45;2024-01-01T19:00;76;MWh;2418.429;1025.175;-330.625
2024-01-01T19:00;2024-01-01T19:15;77;MWh;2421.845;1094.05;-341.825
2024-01-01T19:15;2024-01-01T19:30;78;MWh;2423.863;1087.225;-346.925
2024-01-01T19:30;2024-01-01T19:45;79;MWh;2374.507;1087.225;-375.825
2024-01-01T19:45;2024-01-01T20:00;80;MWh;2342.281;1087.225;-405.35
2024-01-01T20:00;2024-01-01T20:15;81;MWh;2242.603;1145.1;-528.925
2024-01-01T20:15;2024-01-01T20:30;82;MWh;2171.668;1140.175;-542.525
2024-01-01T20:30;2024-01-01T20:45;83;MWh;2143.001;1141.25;-574.5
2024-01-01T20:45;2024-01-01T21:00;84;MWh;2165.137;1138.025;-569.075
2024-01-01T21:00;2024-01-01T21:15;85;MWh;2183.158;1143.475;-607.7
2024-01-01T21:15;2024-01-01T21:30;86;MWh;2218.009;1139.35;-610
2024-01-01T21:30;2024-01-01T21:45;87;MWh;2195.024;1145.975;-616.525
2024-01-01T21:45;2024-01-01T22:00;88;MWh;2166.679;1145.575;-666.675
2024-01-01T22:00;2024-01-01T22:15;89;MWh;2179.056;989.55;-540
2024-01-01T22:15;2024-01-01T22:30;90;MWh;2170.203;1000.1;-598.7
2024-01-01T22:30;2024-01-01T22:45;91;MWh;2129.607;989.55;-661.225
2024-01-01T22:45;2024-01-01T23:00;92;MWh;2088.425;992.45;-697.9
2024-01-01T23:00;2024-01-01T23:15;93;MWh;2026.538;827.875;-505.3
2024-01-01T23:15;2024-01-01T23:30;94;MWh;2033.326;827.875;-501.025
2024-01-01T23:30;2024-01-01T23:45;95;MWh;2008.828;827.875;-523.55
2024-01-01T23:45;2024-01-02T00:00;96;MWh;1979.529;827.875;-529.25
2024-01-02T00:00;2024-01-02T00:15;1;MWh;2001.418;702.575;-349.975
2024-01-02T00:15;2024-01-02T00:30;2;MWh;2011.474;703.65;-357.9
2024-01-02T00:30;2024-01-02T00:45;3;MWh;1988.077;701.925;-372.375
2024-01-02T00:45;2024-01-02T01:00;4;MWh;1931.798;701.925;-364.775
2024-01-02T01:00;2024-01-02T01:15;5;MWh;1900.855;651.675;-390.175
2024-01-02T01:15;2024-01-02T01:30;6;MWh;1886.011;615.475;-369.125
2024-01-02T01:30;2024-01-02T01:45;7;MWh;1861.939;615.1;-367.425
2024-01-02T01:45;2024-01-02T02:00;8;MWh;1840.96;615.1;-364.975
2024-01-02T02:00;2024-01-02T02:15;9;MWh;1780.355;466.275;-435.05
2024-01-02T02:15;2024-01-02T02:30;10;MWh;1773.52;428.375;-430.75
2024-01-02T02:30;2024-01-02T02:45;11;MWh;1776.154;427.85;-430.375
2024-01-02T02:45;2024-01-02T03:00;12;MWh;1761.552;428;-430.375
2024-01-02T03:00;2024-01-02T03:15;13;MWh;1741.832;487.7;-558.575
2024-01-02T03:15;2024-01-02T03:30;14;MWh;1733.092;470;-549
2024-01-02T03:30;2024-01-02T03:45;15;MWh;1729.405;470;-529.875
2024-01-02T03:45;2024-01-02T04:00;16;MWh;1725.207;470.975;-531.3
2024-01-02T04:00;2024-01-02T04:15;17;MWh;1705.457;486.775;-561.8
2024-01-02T04:15;2024-01-02T04:30;18;MWh;1716.105;485.425;-562.975
2024-01-02T04:30;2024-01-02T04:45;19;MWh;1709.996;485;-561.05
2024-01-02T04:45;2024-01-02T05:00;20;MWh;1720.415;495.55;-567.825
2024-01-02T05:00;2024-01-02T05:15;21;MWh;1763.216;495.95;-565.5
2024-01-02T05:15;2024-01-02T05:30;22;MWh;1770.844;497.75;-563.65
2024-01-02T05:30;2024-01-02T05:45;23;MWh;1722.705;497.15;-568.55
2024-01-02T05:45;2024-01-02T06:00;24;MWh;1804.448;538.9;-585.8
2024-01-02T06:00;2024-01-02T06:15;25;MWh;1976.819;636.625;-356
2024-01-02T06:15;2024-01-02T06:30;26;MWh;2022.243;636.325;-349.15
2024-01-02T06:30;2024-01-02T06:45;27;MWh;2065.86;633.55;-350.8
2024-01-02T06:45;2024-01-02T07:00;28;MWh;2114.748;641.325;-367.575
2024-01-02T07:00;2024-01-02T07:15;29;MWh;2219.041;1002.55;-758.4
2024-01-02T07:15;2024-01-02T07:30;30;MWh;2299.88;1002.55;-805.55
2024-01-02T07:30;2024-01-02T07:45;31;MWh;2379.063;1002.55;-745.475
2024-01-02T07:45;2024-01-02T08:00;32;MWh;2417.582;1002.55;-709.225
2024-01-02T08:00;2024-01-02T08:15;33;MWh;2484.538;1278.025;-903.375
2024-01-02T08:15;2024-01-02T08:30;34;MWh;2545.399;1278.025;-830.3
2024-01-02T08:30;2024-01-02T08:45;35;MWh;2609.099;1278.025;-765.5
2024-01-02T08:45;2024-01-02T09:00;36;MWh;2650.259;1278.025;-691.925
2024-01-02T09:00;2024-01-02T09:15;37;MWh;2720.689;1306.025;-266.825
2024-01-02T09:15;2024-01-02T09:30;38;MWh;2751.051;1308.375;-303.05
2024-01-02T09:30;2024-01-02T09:45;39;MWh;2800.398;1314.85;-247.725
2024-01-02T09:45;2024-01-02T10:00;40;MWh;2849.827;1325.8;-242.075
2024-01-02T10:00;2024-01-02T10:15;41;MWh;2846.106;1380.55;-319.6
2024-01-02T10:15;2024-01-02T10:30;42;MWh;2794.924;1380.725;-329
2024-01-02T10:30;2024-01-02T10:45;43;MWh;2749.78;1381.925;-292.725
2024-01-02T10:45;2024-01-02T11:00;44;MWh;2737.011;1380.55;-309.75
2024-01-02T11:00;2024-01-02T11:15;45;MWh;2737.447;1435.3;-415.625
2024-01-02T11:15;2024-01-02T11:30;46;MWh;2739.446;1435.975;-408.6
2024-01-02T11:30;2024-01-02T11:45;47;MWh;2760.046;1437.45;-353.65
2024-01-02T11:45;2024-01-02T12:00;48;MWh;2768.797;1439.15;-312.375
2024-01-02T12:00;2024-01-02T12:15;49;MWh;2802.874;1419.25;-283.35
2024-01-02T12:15;2024-01-02T12:30;50;MWh;2848.645;1416.075;-287.45
2024-01-02T12:30;2024-01-02T12:45;51;MWh;2882.482;1419.8;-281.475
2024-01-02T12:45;2024-01-02T13:00;52;MWh;2912.535;1426.75;-285.6
2024-01-02T13:00;2024-01-02T13:15;53;MWh;2926.662;1444.475;-441.5
2024-01-02T13:15;2024-01-02T13:30;54;MWh;2919.381;1444.475;-438.175
2024-01-02T13:30;2024-01-02T13:45;55;MWh;2911.18;1444.475;-408.05
2024-01-02T13:45;2024-01-02T14:00;56;MWh;2921.538;1444.475;-381.725
2024-01-02T14:00;2024-01-02T14:15;57;MWh;2917.239;1436.025;-384.175
2024-01-02T14:15;2024-01-02T14:30;58;MWh;2895.305;1440.35;-340.35
2024-01-02T14:30;2024-01-02T14:45;59;MWh;2889.181;1435.925;-362.175
2024-01-02T14:45;2024-01-02T15:00;60;MWh;2891.995;1438.35;-390.475
2024-01-02T15:00;2024-01-02T15:15;61;MWh;2884.5;1506.675;-451.6
2024-01-02T15:15;2024-01-02T15:30;62;MWh;2874.416;1506.675;-464.925
2024-01-02T15:30;2024-01-02T15:45;63;MWh;2872.481;1506.675;-486.75
2024-01-02T15:45;2024-01-02T16:00;64;MWh;2871.117;1506.675;-505.275
2024-01-02T16:00;2024-01-02T16:15;65;MWh;2894.822;1413.6;-526.4
2024-01-02T16:15;2024-01-02T16:30;66;MWh;2864.611;1413.6;-569.075
2024-01-02T16:30;2024-01-02T16:45;67;MWh;2843.947;1413.6;-566.275
2024-01-02T16:45;2024-01-02T17:00;68;MWh;2864.731;1413.6;-516.05
2024-01-02T17:00;2024-01-02T17:15;69;MWh;2886.699;1178.4;-428
2024-01-02T17:15;2024-01-02T17:30;70;MWh;2853.76;1178.4;-413.1
2024-01-02T17:30;2024-01-02T17:45;71;MWh;2818.001;1178.4;-405.6
2024-01-02T17:45;2024-01-02T18:00;72;MWh;2782.801;1178.4;-424.25
2024-01-02T18:00;2024-01-02T18:15;73;MWh;2717.331;1211.55;-537.55
2024-01-02T18:15;2024-01-02T18:30;74;MWh;2656.264;1199.875;-543
2024-01-02T18:30;2024-01-02T18:45;75;MWh;2648.82;1193.9;-496.325
2024-01-02T18:45;2024-01-02T19:00;76;MWh;2618.169;1202.8;-452.325
2024-01-02T19:00;2024-01-02T19:15;77;MWh;2561.21;1085.4;-335.1
2024-01-02T19:15;2024-01-02T19:30;78;MWh;2522.306;1068.45;-347.625
2024-01-02T19:30;2024-01-02T19:45;79;MWh;2469.905;1064.8;-343.05
2024-01-02T19:45;2024-01-02T20:00;80;MWh;2483.268;1068;-343.575
2024-01-02T20:00;2024-01-02T20:15;81;MWh;2358.453;982.625;-367.9
2024-01-02T20:15;2024-01-02T20:30;82;MWh;2299.704;985.45;-369.6
2024-01-02T20:30;2024-01-02T20:45;83;MWh;2294.152;982.825;-371.575
2024-01-02T20:45;2024-01-02T21:00;84;MWh;2282.329;983.5;-344.15
2024-01-02T21:00;2024-01-02T21:15;85;MWh;2279.517;895.7;-281.025
2024-01-02T21:15;2024-01-02T21:30;86;MWh;2259.848;891.825;-281.475
2024-01-02T21:30;2024-01-02T21:45;87;MWh;2264.627;895.325;-279.025
2024-01-02T21:45;2024-01-02T22:00;88;MWh;2206.909;909.625;-277.725
2024-01-02T22:00;2024-01-02T22:15;89;MWh;2108.598;909.25;-417.85
2024-01-02T22:15;2024-01-02T22:30;90;MWh;2034.434;911.725;-420.325
2024-01-02T22:30;2024-01-02T22:45;91;MWh;2002.011;909.525;-458.8
2024-01-02T22:45;2024-01-02T23:00;92;MWh;1995.483;910.525;-459.175
2024-01-02T23:00;2024-01-02T23:15;93;MWh;1929.493;754.325;-420.575
2024-01-02T23:15;2024-01-02T23:30;94;MWh;1875.76;732.05;-466.475
2024-01-02T23:30;2024-01-02T23:45;95;MWh;1853.549;743.875;-475.3
2024-01-02T23:45;2024-01-03T00:00;96;MWh;1842.004;781.925;-513.475
2024-01-03T00:00;2024-01-03T00:15;1;MWh;1941.685;788.375;-286.95
2024-01-03T00:15;2024-01-03T00:30;2;MWh;1872.326;789.1;-287.8
2024-01-03T00:30;2024-01-03T00:45;3;MWh;1858.606;790.975;-289.625
2024-01-03T00:45;2024-01-03T01:00;4;MWh;1833.987;788.375;-310.775
2024-01-03T01:00;2024-01-03T01:15;5;MWh;1726.396;800.95;-479.65
2024-01-03T01:15;2024-01-03T01:30;6;MWh;1704.263;799.5;-478.2
2024-01-03T01:30;2024-01-03T01:45;7;MWh;1707.743;800.375;-479.075
2024-01-03T01:45;2024-01-03T02:00;8;MWh;1713.158;801.725;-480.425
2024-01-03T02:00;2024-01-03T02:15;9;MWh;1679.027;828.975;-538.775
2024-01-03T02:15;2024-01-03T02:30;10;MWh;1666.223;822.65;-532.45
2024-01-03T02:30;2024-01-03T02:45;11;MWh;1710.534;830.775;-540.575
2024-01-03T02:45;2024-01-03T03:00;12;MWh;1757.413;838.95;-548.75
2024-01-03T03:00;2024-01-03T03:15;13;MWh;1759.384;636.9;-436.775
2024-01-03T03:15;2024-01-03T03:30;14;MWh;1796.877;638.8;-440.45
2024-01-03T03:30;2024-01-03T03:45;15;MWh;1774.507;637.4;-464.2
2024-01-03T03:45;2024-01-03T04:00;16;MWh;1742.451;637.65;-499.125
2024-01-03T04:00;2024-01-03T04:15;17;MWh;1728.624;599.8;-468.75
2024-01-03T04:15;2024-01-03T04:30;18;MWh;1729.023;598;-485.45
2024-01-03T04:30;2024-01-03T04:45;19;MWh;1724.42;598;-486.375
2024-01-03T04:45;2024-01-03T05:00;20;MWh;1748.43;598.025;-472.525
2024-01-03T05:00;2024-01-03T05:15;21;MWh;1795.871;656.525;-483.2
2024-01-03T05:15;2024-01-03T05:30;22;MWh;1840.575;660.675;-474.775
2024-01-03T05:30;2024-01-03T05:45;23;MWh;1863.837;687.775;-464.15
2024-01-03T05:45;2024-01-03T06:00;24;MWh;1861.558;695.6;-461.3
2024-01-03T06:00;2024-01-03T06:15;25;MWh;1941.122;705.2;-530.775
2024-01-03T06:15;2024-01-03T06:30;26;MWh;2037.571;705.2;-560.125
2024-01-03T06:30;2024-01-03T06:45;27;MWh;2074.657;705.2;-512.35
2024-01-03T06:45;2024-01-03T07:00;28;MWh;2127.945;716.925;-493.875
2024-01-03T07:00;2024-01-03T07:15;29;MWh;2228.152;831.575;-557.575
2024-01-03T07:15;2024-01-03T07:30;30;MWh;2334.965;833.225;-462.7
2024-01-03T07:30;2024-01-03T07:45;31;MWh;2403.914;827.25;-368.2
2024-01-03T07:45;2024-01-03T08:00;32;MWh;2420.047;845.675;-353.875
2024-01-03T08:00;2024-01-03T08:15;33;MWh;2520.794;846.45;-369.4
2024-01-03T08:15;2024-01-03T08:30;34;MWh;2537.017;846.45;-307.5
2024-01-03T08:30;2024-01-03T08:45;35;MWh;2584.309;852.35;-258.75
2024-01-03T08:45;2024-01-03T09:00;36;MWh;2620.671;852.525;-258.925
2024-01-03T09:00;2024-01-03T09:15;37;MWh;2644.63;934.1;-261.25
2024-01-03T09:15;2024-01-03T09:30;38;MWh;2679.371;934.175;-231.35
2024-01-03T09:30;2024-01-03T09:45;39;MWh;2687.512;934.1;-224.8
2024-01-03T09:45;2024-01-03T10:00;40;MWh;2714.815;935.85;-227.35
2024-01-03T10:00;2024-01-03T10:15;41;MWh;2672.762;872.95;-247.675
2024-01-03T10:15;2024-01-03T10:30;42;MWh;2647.684;872.625;-264.85
2024-01-03T10:30;2024-01-03T10:45;43;MWh;2610.915;875.45;-337.4
2024-01-03T10:45;2024-01-03T11:00;44;MWh;2553.812;875;-394.875
2024-01-03T11:00;2024-01-03T11:15;45;MWh;2500.964;792.8;-367.95
2024-01-03T11:15;2024-01-03T11:30;46;MWh;2461.533;792.8;-409.55
2024-01-03T11:30;2024-01-03T11:45;47;MWh;2442.447;792.8;-454.075
2024-01-03T11:45;2024-01-03T12:00;48;MWh;2460.603;792.8;-466.05
2024-01-03T12:00;2024-01-03T12:15;49;MWh;2468.841;869;-475.075
2024-01-03T12:15;2024-01-03T12:30;50;MWh;2463.7;867.05;-471.7
2024-01-03T12:30;2024-01-03T12:45;51;MWh;2435.21;867.05;-469.45
2024-01-03T12:45;2024-01-03T13:00;52;MWh;2500.335;867.6;-466
2024-01-03T13:00;2024-01-03T13:15;53;MWh;2505.273;1004.5;-603.875
2024-01-03T13:15;2024-01-03T13:30;54;MWh;2479.428;1004.5;-606.5
2024-01-03T13:30;2024-01-03T13:45;55;MWh;2489.822;1004.5;-598.4
2024-01-03T13:45;2024-01-03T14:00;56;MWh;2501.725;1005.25;-601.3
2024-01-03T14:00;2024-01-03T14:15;57;MWh;2548.911;965.925;-510.1
2024-01-03T14:15;2024-01-03T14:30;58;MWh;2558.335;963.5;-484.975
2024-01-03T14:30;2024-01-03T14:45;59;MWh;2585.648;976.625;-427.075
2024-01-03T14:45;2024-01-03T15:00;60;MWh;2655.389;981.425;-431.875
2024-01-03T15:00;2024-01-03T15:15;61;MWh;2667.678;906.275;-218.15
2024-01-03T15:15;2024-01-03T15:30;62;MWh;2732.138;906.275;-139.625
2024-01-03T15:30;2024-01-03T15:45;63;MWh;2808.904;906.275;-110.425
2024-01-03T15:45;2024-01-03T16:00;64;MWh;2856.755;906.275;-110.475
2024-01-03T16:00;2024-01-03T16:15;65;MWh;2931.316;959.6;-132.475
2024-01-03T16:15;2024-01-03T16:30;66;MWh;2993.273;959.075;-44.7
2024-01-03T16:30;2024-01-03T16:45;67;MWh;2997.36;959.075;0
2024-01-03T16:45;2024-01-03T17:00;68;MWh;3059.443;959.075;0
2024-01-03T17:00;2024-01-03T17:15;69;MWh;3041.088;952.675;-63.475
2024-01-03T17:15;2024-01-03T17:30;70;MWh;3124.253;952.675;-32.55
2024-01-03T17:30;2024-01-03T17:45;71;MWh;3143.537;952.675;0
2024-01-03T17:45;2024-01-03T18:00;72;MWh;3119.957;952.675;0
2024-01-03T18:00;2024-01-03T18:15;73;MWh;3021.604;1015.575;-.825
2024-01-03T18:15;2024-01-03T18:30;74;MWh;2986.381;1014.95;-7.975
2024-01-03T18:30;2024-01-03T18:45;75;MWh;2946.365;1013.55;-25.975
2024-01-03T18:45;2024-01-03T19:00;76;MWh;2903.983;1021.2;-6.45
2024-01-03T19:00;2024-01-03T19:15;77;MWh;2881.87;1023.55;-8.725
2024-01-03T19:15;2024-01-03T19:30;78;MWh;2849.347;1015.375;-51.225
2024-01-03T19:30;2024-01-03T19:45;79;MWh;2803.8;1016.125;-103.4
2024-01-03T19:45;2024-01-03T20:00;80;MWh;2796.43;1022.175;-111.3
2024-01-03T20:00;2024-01-03T20:15;81;MWh;2795.23;1267.15;-137.275
2024-01-03T20:15;2024-01-03T20:30;82;MWh;2778.182;1265.025;-175.325
2024-01-03T20:30;2024-01-03T20:45;83;MWh;2730.73;1264.75;-224.125
2024-01-03T20:45;2024-01-03T21:00;84;MWh;2689.091;1265.3;-274.75
2024-01-03T21:00;2024-01-03T21:15;85;MWh;2646.493;1225.875;-257.85
2024-01-03T21:15;2024-01-03T21:30;86;MWh;2620.773;1193.4;-282.3
2024-01-03T21:30;2024-01-03T21:45;87;MWh;2583.071;1193.4;-348.975
2024-01-03T21:45;2024-01-03T22:00;88;MWh;2531.136;1193.4;-376.475
2024-01-03T22:00;2024-01-03T22:15;89;MWh;2474.012;1147.275;-394.225
2024-01-03T22:15;2024-01-03T22:30;90;MWh;2429.279;1144.575;-445.05
2024-01-03T22:30;2024-01-03T22:45;91;MWh;2378.662;1144.575;-499.15
2024-01-03T22:45;2024-01-03T23:00;92;MWh;2318.726;1144.575;-523.7
2024-01-03T23:00;2024-01-03T23:15;93;MWh;2321.538;1105.1;-407.725
2024-01-03T23:15;2024-01-03T23:30;94;MWh;2268.75;1105.1;-468.725
2024-01-03T23:30;2024-01-03T23:45;95;MWh;2204.459;1105.1;-546.775
2024-01-03T23:45;2024-01-04T00:00;96;MWh;2158.931;1114.975;-588.8
2024-01-04T00:00;2024-01-04T00:15;1;MWh;2157.612;1095.7;-494.7
2024-01-04T00:15;2024-01-04T00:30;2;MWh;2140.428;1087.775;-501.45
2024-01-04T00:30;2024-01-04T00:45;3;MWh;2119.317;1086.15;-517.575
2024-01-04T00:45;2024-01-04T01:00;4;MWh;2154.425;1088.35;-523.775
2024-01-04T01:00;2024-01-04T01:15;5;MWh;2114.874;1040.975;-464.225
2024-01-04T01:15;2024-01-04T01:30;6;MWh;2122.593;1033.925;-476.9
2024-01-04T01:30;2024-01-04T01:45;7;MWh;2102.665;1033.15;-481.9
2024-01-04T01:45;2024-01-04T02:00;8;MWh;2087.953;1036.425;-494.8
2024-01-04T02:00;2024-01-04T02:15;9;MWh;2090.348;1088.475;-515.175
2024-01-04T02:15;2024-01-04T02:30;10;MWh;2066.228;1090.7;-521.85
2024-01-04T02:30;2024-01-04T02:45;11;MWh;2045.68;1077.9;-523.2
2024-01-04T02:45;2024-01-04T03:00;12;MWh;2028.554;1085.05;-528.8
2024-01-04T03:00;2024-01-04T03:15;13;MWh;2044.347;1082.1;-543.175
2024-01-04T03:15;2024-01-04T03:30;14;MWh;2058.737;1097.625;-538.1
2024-01-04T03:30;2024-01-04T03:45;15;MWh;2065.789;1094.525;-527.55
2024-01-04T03:45;2024-01-04T04:00;16;MWh;2048.979;1100.65;-532.675
2024-01-04T04:00;2024-01-04T04:15;17;MWh;2048.027;1181.55;-617.55
2024-01-04T04:15;2024-01-04T04:30;18;MWh;2024.744;1185.95;-591.575
2024-01-04T04:30;2024-01-04T04:45;19;MWh;2031.982;1188.575;-563.725
2024-01-04T04:45;2024-01-04T05:00;20;MWh;2065.524;1213.225;-550.775
2024-01-04T05:00;2024-01-04T05:15;21;MWh;2079.321;1146.05;-489.7
2024-01-04T05:15;2024-01-04T05:30;22;MWh;2100.709;1145.8;-477.9
2024-01-04T05:30;2024-01-04T05:45;23;MWh;2148.683;1158.4;-464.1
2024-01-04T05:45;2024-01-04T06:00;24;MWh;2169.664;1167.35;-454.725
2024-01-04T06:00;2024-01-04T06:15;25;MWh;2274.011;1099.85;-353.225
2024-01-04T06:15;2024-01-04T06:30;26;MWh;2341.658;1093.1;-309.575
2024-01-04T06:30;2024-01-04T06:45;27;MWh;2403.578;1128.1;-262.7
2024-01-04T06:45;2024-01-04T07:00;28;MWh;2454.753;1142.3;-219.25
2024-01-04T07:00;2024-01-04T07:15;29;MWh;2642.281;1010.35;-158
2024-01-04T07:15;2024-01-04T07:30;30;MWh;2774.34;1010.35;-102.45
2024-01-04T07:30;2024-01-04T07:45;31;MWh;2869.363;1014.85;-6.85
2024-01-04T07:45;2024-01-04T08:00;32;MWh;2939.228;1011.05;-10.275
2024-01-04T08:00;2024-01-04T08:15;33;MWh;3034.133;870.925;-33.325
2024-01-04T08:15;2024-01-04T08:30;34;MWh;3088.196;870.925;-1.4
2024-01-04T08:30;2024-01-04T08:45;35;MWh;3145.248;870.925;-1.4
2024-01-04T08:45;2024-01-04T09:00;36;MWh;3181.619;872.125;-2.875
2024-01-04T09:00;2024-01-04T09:15;37;MWh;3226.199;878.675;-7.625
2024-01-04T09:15;2024-01-04T09:30;38;MWh;3257.489;875.375;-25.8
2024-01-04T09:30;2024-01-04T09:45;39;MWh;3290.808;869.275;-73.8
2024-01-04T09:45;2024-01-04T10:00;40;MWh;3271.082;869.275;-108.85
2024-01-04T10:00;2024-01-04T10:15;41;MWh;3239.071;874.625;-291.075
